name,namelsad,countyfp,vtdst,geosha
Derby 31 Precinct,Derby 31 Precinct,173,120240,57709f513147b0f6ec78d187c83521dca398e33164f1e568ca2a1a94aa548844
Derby 23 Precinct,Derby 23 Precinct,173,120210,e6f8ac3bf08f71da675435c5a6449b70c250ec40e5e1d978be43e082ea802605
Derby 24 Precinct,Derby 24 Precinct,173,120220,dd33edb94eba0760162698ba8dd6b32fbdffe249d304832b33ef912a07a5fcaf
241 Precinct,241 Precinct,173,130110,62ca8a7ca16ef2cab4fc84e6bf5935fd2ae219e0c6aed0deb7287c047b037049
439 Precinct,439 Precinct,173,130390,f8a3551c0c68a99ed0deaaa4e9bdb131dcc7590a08341d438cff437e3debe019
Grant 4 Precinct,Grant 4 Precinct,173,130710,73fe5c93741ddac8bb992c48778f2ced3c0de32871f6870090559d85fff65b1f
Derby 25 Precinct,Derby 25 Precinct,173,120230,8cd2005e3abb0e3d7e75e8232a99ce4def9843bd15fc9bf09378acd8e3fddd29
Derby 32 Precinct,Derby 32 Precinct,173,120250,290d9f924d05cf2296338695945558843e8dfd35537b20d977600ad988f769c5
Derby 36 Precinct,Derby 36 Precinct,173,120260,9800e3e43d87d411be878cc4a6c54a69937a3a8e3c465708341a7cf93ccef9e9
Derby 37 Precinct,Derby 37 Precinct,173,120270,470279fa9fdab908188c2beb005863efd0abcde3ea5bcc1f03750fa7b97e83be
Derby 41 Precinct,Derby 41 Precinct,173,120280,9fe070130fb030775a9e9c85cf0aba8ab63002d4a49dbe68242354fb51a0a292
Gypsum 4 Precinct,Gypsum 4 Precinct,173,120310,a2a61fe553c1b33658c23ccd3571c5bd0a404118b83cf74302f7e2cc9f5a1914
Gypsum 5 Precinct,Gypsum 5 Precinct,173,120320,a1f608e2b4c3159d7eb5ed6385c599b850a9736674e9aa1da7f2410f5afa9266
441 Precinct,441 Precinct,173,130410,73190167387f3e7c2cd935ea268b959fc8bcb5b57e31ff8ad80266f4f976ea15
Kechi 8 Precinct,Kechi 8 Precinct,173,120330,487861477a47511eab69f9fb0cef45be8f2ac8b0afee4190e6ea115e0fa5de8c
Park 5 Precinct,Park 5 Precinct,173,120470,1bf5e3522b353ab0a45f3d7d6051dadfd5062964d5bdd0063d355bd5f99b1854
Kechi 9 Precinct,Kechi 9 Precinct,173,120340,23246f2c55fe32ce2645a98644f5ad3e961dd2218e4972d781eac9105920d4bf
Kechi 10 Precinct,Kechi 10 Precinct,173,120350,fe1a45b35177013c2919379c45dc9b04bf635b0e070858ed9b273f056d319879
Kechi 11 Precinct,Kechi 11 Precinct,173,120360,690522d497f3df447fbb34e920dc90e8be112c20a8ef27ba558427456303c703
Minneha 3 Precinct,Minneha 3 Precinct,173,120380,c37a1573d360fd5e7b1270091c599905e5c011d2feb1c96e6a15cb230f56546d
Minneha 7 Precinct,Minneha 7 Precinct,173,120390,f804e5d4a5ed25115d280d7753da18f73fdb3e50df5fc2a7afc031bdf1773802
Minneha 8 Precinct,Minneha 8 Precinct,173,120400,1947ae75ff969f31b6f42cebc5454da4776735b62c1aedd262dffd1cec96a60c
243 Precinct,243 Precinct,173,130130,a07bf7f6c267c8a57030b172a41ee229976976f47523ae4e321d6dfb9435dac2
329 Precinct,329 Precinct,173,130220,41476feca99369f891808be621a570d8bae16379211a6318ab22cf72b4255a3c
Minneha 9 Precinct,Minneha 9 Precinct,173,120410,32e1cf1fd4007851ea648092de6dba3e6909301c5b5de5e721cca0bc4a58b1dc
Minneha 11 Precinct,Minneha 11 Precinct,173,120430,877faeeca55fcab6adf49c8a5fe39144923f000821a24634b25a8787f4746e96
240 Precinct,240 Precinct,173,130100,b38cbdc21198207b110e79a690ecc85af4d5ba087a42a09a1c43b9588c136fd4
Minneha 12 Precinct,Minneha 12 Precinct,173,120440,8174ed4601f05e5bdbd9e434c1a8967d4c3ac73e5fb8b2259cff4a2eb9eaf244
Ninnescah 1 Precinct,Ninnescah 1 Precinct,173,120450,7b7124ac16cb6146d50631e0e6a8edc916e0f5b4cb1a1dff07faa36050c57d54
Park 6 Precinct,Park 6 Precinct,173,120480,83fde754f6d8e75f64386328cf8a35e498183d3f07029b9ff5fc2decf7350a94
435 Precinct,435 Precinct,173,130350,ef0c2d60a04297f437f9f469f62aa7e2faf80e32057fbeb8f3d06e9d1299cd46
Park 41 Precinct,Park 41 Precinct,173,120490,5cc482d94bf8e70db57c756cfe84c7ede0dcb3cbc7d0b28083fe4ff263c04f72
Park 43 Precinct,Park 43 Precinct,173,120500,37dd2ae5948ae3fb1d00ccc3d4c9eac56f5d8f64a5b944da71c004cadfb00472
Riverside 6 Precinct,Riverside 6 Precinct,173,120510,cf3c31097b503d71f817243856d064fc98a3e04dce369785d417f0c295aeac91
Riverside 7 Precinct,Riverside 7 Precinct,173,120520,11f3378feb723024820637cadd12cc226c2a9abf9a72a132fb5896ac9ab61f1e
Valley 32 Precinct,Valley 32 Precinct,173,120540,38ab75e64cbf870a4ba95e5a97e5adaeb530ac57470e9568bf04e40aed5bfaef
120 PRECINCT S16,120 PRECINCT S16,173,120790,5b849a459623fc072d5e5932f68d92ff9984439fb7da89ce5c61601e1a154f87
Wichita Precinct 612 S27,Wichita Precinct 612 S27,173,121310,6548563a37afd2873b86cb81e5faf1574a9eef075c7dc50a1fef70a34fa89e86
Wichita Precinct 613 S27,Wichita Precinct 613 S27,173,121330,ddbfbd500902f0c9b9df62c2323b54d21b17f2767ff8be0ca12e723b71aba8e9
222 PRECINCT S16,222 PRECINCT S16,173,120900,a0dfb2b8a7649e490d4ff759c2920645e0ebcc57c8d4273ed2b087ad2503fb2e
Wichita Precinct 613 S25,Wichita Precinct 613 S25,173,121320,88cdedc323dc9cd62d31317a2714bc62601770c7b336dfcf0168271f8a68323e
102 Precinct,102 Precinct,173,130010,011bd88dc6ba7bbed85e96d8e9596a0e5b7c568a9c2b3b7a7fc6a744681a509a
107 Precinct,107 Precinct,173,130020,576faaa15f4d5a02e32bac76eec8c49ada2ff39889f8b1811ca7ebb6deec4ea2
110 Precinct,110 Precinct,173,130030,1cf597220982630736930e0fe4c2fb86a825134ccca548c178f264136162d134
128 Precinct,128 Precinct,173,130040,608df8185333e3255d0f89f5b29c0f4d8ec5ff6c3e143556dc07f41c8803f32b
614 Precinct,614 Precinct,173,130460,a833f22c4c4e48ec684dda4210bb4a4d2bc236f5baee16e5a9727349acf9f76f
134 Precinct,134 Precinct,173,130060,c939860a8c1fe64cbc559abb6fa610a79c947464341c8415ee394078d1e09a7a
541 Precinct,541 Precinct,173,130430,35e9cb4b27eeaa97f1801c2969a7bda26790639f6e9cec4f40941c4f561629b8
630 Precinct,630 Precinct,173,130490,aa79bc8db606e93b7fac369973f7c3b8b6bbfc00fc490f614763530414f91658
239 Precinct,239 Precinct,173,130090,351228dac588dd8c6a082c390d71454d3975c24a8e40440bfae1e9ec41d557ee
242 Precinct,242 Precinct,173,130120,b4f0ada57b5bc5f3198986de6392f658c8b9df7e47a1f72e2d4e03e79afa6530
437 Precinct,437 Precinct,173,130370,e76b734441d5c3c5379843b8ba8486fbda1b274e701c00a321ca3cdff0861219
539 Precinct,539 Precinct,173,130420,fc6b6c676c5ee1f8155f88f0f1b0cb49f9eab3f9376b79899f4b51065a8989ba
247 Precinct,247 Precinct,173,130160,993244ab74fd96ead3ac251d3ef470f4c27ef654248745a88002544e84fc3acd
Derby 45 Precinct,Derby 45 Precinct,173,130650,78e27f3f318b0e91e6afae04ae0463fd9828a7acd3a49f2ef8a91957ecb330b2
Derby 46 Precinct,Derby 46 Precinct,173,130660,78e27f3f318b0e91e6afae04ae0463fd9828a7acd3a49f2ef8a91957ecb330b2
324 Precinct,324 Precinct,173,130180,bbff57fbf9d46b97fe4d2730390015503a55637a6534ac97a458f74c2ec7b4e1
325 Precinct,325 Precinct,173,130190,1e8cb06d70b888d6b4ebd54261433dafac2abbf55e58879af8f5e3fb7550bdde
411 Precinct,411 Precinct,173,130270,a7a88ebbbdc8f4da401fb775d64fd2869a3a97cfae799acf963db3a4330f373e
401 Precinct,401 Precinct,173,130230,4a205c2f6ea973268aaac583ebb8195d2fc6127d3345d59406e7ae8d7647fb8b
402 Precinct,402 Precinct,173,130240,4fc2fbbe6b848f343bc5a8388fc630f04f61a8e6d99eeb4945d2a63a9c45d777
403 Precinct,403 Precinct,173,130250,c80e94e25445a0c5b3a81ee0dc6a8845d19561480d86e74cd747bfec888e71ef
Delano 8 Precinct,Delano 8 Precinct,173,130680,d46bd909612d38dd6235e238b2a7ef41f10d24d6e24b4dfea2942a67503b3503
410 Precinct,410 Precinct,173,130260,79038df0a8326600fca56e3107f160e942806c9a9a6eb6f350401a28142c229f
433 Precinct,433 Precinct,173,130330,bee47861802f74cbb6df5e6e4093b507806e317f704db361a881d47316fa9bac
440 Precinct,440 Precinct,173,130400,e90256731705b98bba3314971d8d4fe64efe9bda91280b4c263642ca16d99b10
544 Precinct,544 Precinct,173,130440,a87e7997c1a4dac528c2a8b26bc8c706c77924a9a00eade7373edb19d691ee8f
Delano 10 Precinct,Delano 10 Precinct,173,130690,5194288f44ed7b3fe787d0831e58637b29aef81c3f4a3d9e8c2f7db9f3db1334
616 Precinct,616 Precinct,173,130470,234cc966ccf98966a35fb45f4cccf0a42c5704e6366045c2a1048bcf091622cb
631 Precinct,631 Precinct,173,130500,8a40ac02cbe632129e00e19c55209beca5d698cfea7d2561a72f373dca4ca9af
Attica 11 Precinct,Attica 11 Precinct,173,130510,caaaeac9b6dadf4310c3df800df009d3859341f11d44045a5a132a496a0b78d0
Attica 16 Precinct,Attica 16 Precinct,173,130560,5ca364e8e1ee645879d16cba25c60b3c931a85a8f021507513f716ca9f689760
Derby 17 Precinct,Derby 17 Precinct,173,130630,4a14872187ab73926ebb4b54122424c72e2f689bceaa468d8ce524cd3f968ed8
Grant 6 Precinct,Grant 6 Precinct,173,130730,b784a5e34eb2ada5472e09dd5983fb12cd58dd4388c6fd53fe9dc45b59025597
Derby 38 Precinct,Derby 38 Precinct,173,130640,eb8010eab9f6a08983b69a30b9bf32923f4d67066be8cbeb9566f804c0d7f6f8
Grant 8 Precinct,Grant 8 Precinct,173,130750,c475d0b43329888cc345f8175e48217cea8f936c75c6b8792f36c2f32e727d38
Grant 9 Precinct,Grant 9 Precinct,173,130760,85608e46e2d596fc760e28d897cbfd658620fe7d107715083e77d2f93b08e204
Grant 10 Precinct,Grant 10 Precinct,173,130770,4982743d1dead0e4bf6da199539fa1c96b02bf1bb2ae09d0959caf6b0addac2e
Grant 12 Precinct,Grant 12 Precinct,173,130780,15eddb407499760fca578b7fb2aba0f36d484f5406e5c4bf2cbe563ff361f70f
Grant 13 Precinct,Grant 13 Precinct,173,130790,6caa04eca104edaf6e9742fd2663c498b44241645a41b318b24894671f911bcd
Grant 14 Precinct,Grant 14 Precinct,173,130800,28e09410a2233c86e2b8d67bf8ffbfaa49f1a28848f7282cdfd85612831e2a49
Goddard 1 Precinct,Goddard 1 Precinct,173,130810,6921d6ea029afc03d6477f9937a0b053d2c15e556a2faa747a239cb2f2cf26ab
Goddard 3 Precinct,Goddard 3 Precinct,173,130820,9abbe2a806c2490816dac0004b0f4a37bb6ba5cc6021a40619807748e4344912
Goddard 4 Precinct,Goddard 4 Precinct,173,130830,7b894aa63618f1d4b11e16875bc008249762298adf94f2acbb0ca400fe6ad42e
Gypsum 6 Precinct,Gypsum 6 Precinct,173,130840,471bdbcd338643d36c5f96a09d2783eed3e129b4d238d345f19d35db6750210e
Haysville 13 Precinct,Haysville 13 Precinct,173,130850,51ad3c6bd29b77f7a7aea19882621c61eb6a626bd4e67a896b6a84eabd6897f3
Haysville 24 Precinct,Haysville 24 Precinct,173,130860,6c11241753f1010e76a076486404e7d0af8565c79456547af85823064efc9d2d
Haysville 25 Precinct,Haysville 25 Precinct,173,130870,68c9858cb83100cedaac033f88a5faf8203b447d402b025957665a5ee6bfd868
Haysville 33 Precinct,Haysville 33 Precinct,173,130880,8325db22e3567dcedf9a4260405e85f56dda34d666a8a85a86733271e9b1fb52
Haysville 43 Precinct,Haysville 43 Precinct,173,130890,071014f2c378a9e7ff1572682a463e2a3d6621ff028641a43e673793c180892b
Haysville 44 Precinct,Haysville 44 Precinct,173,130900,7b1efbad477bface6b38deb2c2386981aa7c13fe766a9beac6917cc5e43868f5
Haysville 45 Precinct,Haysville 45 Precinct,173,130910,8fbf555279c018933023c18310c68e8e663228279432e2b11530a056700637f6
Haysville 46 Precinct,Haysville 46 Precinct,173,130920,3653ff6c0d4a1c6ba531e1e2be275bb28250a2388c189468a2e693b65e9e9fb0
Illinois 3 Precinct,Illinois 3 Precinct,173,130930,3df4644e69a5103fb698fef1205cabb67b8e58736d651702068d79036c36d229
Kechi 12 Precinct,Kechi 12 Precinct,173,130940,fd1e203d35ebcef5cfe6afb32ac5ebea1b0d326534eedca6162a15384d9890b8
Kechi 14 Precinct,Kechi 14 Precinct,173,130960,ef6a0d9b8602fe3144caa8feb25cb031f24cb7dff500240fdbc6158bb5bde881
Kechi 15 Precinct,Kechi 15 Precinct,173,130970,9d6001db9f166321ef48380c01d014649d2cc9c9b2c13cf080b6562fbc113310
Kechi 16 Precinct,Kechi 16 Precinct,173,130980,1f26b0d2cb33ec62f210f709543ea24e6aec428a59d8408f471a67a1f4abab8f
Kechi 17 Precinct,Kechi 17 Precinct,173,130990,4955811da096e134af06ce4c1aafb891361a8c3224cd69a5b47bbfd0ea21924d
Kechi 19 Precinct,Kechi 19 Precinct,173,131010,0ce85dfeb5d1f6b9e888ba8003407d67202d2d6b33d5d61b89f21572d3bb1161
Kechi 20 Precinct,Kechi 20 Precinct,173,131020,0ce85dfeb5d1f6b9e888ba8003407d67202d2d6b33d5d61b89f21572d3bb1161
Kechi 21 Precinct,Kechi 21 Precinct,173,131030,fd35d1ae158070c2248a623519de88f707ab81bf4214aeaa191a70f0790f4e41
Kechi 22 Precinct,Kechi 22 Precinct,173,131040,2f8e881e1079246862298653a4248ecee54a04ecf789ab89538ed3c4f02c3382
Kechi 23 Precinct,Kechi 23 Precinct,173,131050,90a32fb14313f7939e506536b65b1be078f1e5dd7500fc0209d49dff067b1fd3
Kechi 24 Precinct,Kechi 24 Precinct,173,131060,b35ce93daecba2cf6ca938eae53fef9116e3d82637698c34d9465af14a8a424f
Kechi 25 Precinct,Kechi 25 Precinct,173,131070,c5cdd1242ef53678cc87cfc91972293da4cb70240b531764beb61e5076d387b3
Kechi 26 Precinct,Kechi 26 Precinct,173,131080,6a47402f0b15f2142d6a717ba1713d7dae086f0f4d217302e33615a1455c3208
Kechi 27 Precinct,Kechi 27 Precinct,173,131090,5e8aa6b33deb391f8525679ae8d4dfd63322bf997a600be7838d5c304e7abe30
Minneha 15 Precinct,Minneha 15 Precinct,173,131110,8dc17b824a04d5d6b32dbce622c8fbf16ee87f7daf3405a70ea9efda7f1e4fa2
Minneha 16 Precinct,Minneha 16 Precinct,173,131120,c6274268b43dd41d2b58316a666eeff7402e156712b6d902c08e0618cdc3efff
Minneha 18 Precinct,Minneha 18 Precinct,173,131140,284e7677df13bb1ca22a573787ee078c7060ec584215497c066da908811d611b
Minneha 19 Precinct,Minneha 19 Precinct,173,131150,4e914a885eaf6a10f855f76e02fb231a4ef11a99d3158c38e3f279c63ca1eed7
Minneha 20 Precinct,Minneha 20 Precinct,173,131160,f5fb9b50662bcc565476b1798e840c35fdb7ea72f0f5872765153ac4fe169e7d
Minneha 21 Precinct,Minneha 21 Precinct,173,131170,20e3517e6822591ce82136add318ea9dbd198d7812441dd51a3cc6f560227cee
Minneha 22 Precinct,Minneha 22 Precinct,173,131180,edf742dee230e126c39d20086500d674580f2ec52829da6f2ab060bcd14a0b9d
Minneha 23 Precinct,Minneha 23 Precinct,173,131190,b728a4b09673014145090b17369364888fd1991db9bd74b5ac8db5e15184436d
Mulvane 4 Precinct,Mulvane 4 Precinct,173,131200,337d73280076993aee33c589324f47550eeb8e15a42cf620d616f7b913bbdcff
Mulvane 5 Precinct,Mulvane 5 Precinct,173,131210,de1b2ee10e8eaabc9d0fd24bfb821dc904f3a889431ee3064e9d8c5b4d3f8f22
Mulvane 6 Precinct,Mulvane 6 Precinct,173,131220,a8209638d3b305a48a1d19e68d83acc2be5488d5d1dc695307d9b9eac13e4e2b
Mulvane 7 Precinct,Mulvane 7 Precinct,173,131230,c75107a059eaa230ff880e4aac824b1c85c8bec563d89b047a74b2897b1ecd55
Mulvane 8 Precinct,Mulvane 8 Precinct,173,131240,6392a61822b84f2d705fba31ab8b4c5cd1287b60abb9d47c22b5cbfc94034bcc
Mulvane 10 Precinct,Mulvane 10 Precinct,173,131260,68e9b2d141101fa2f611eb309504a1f898d5496b1100f8508f26fa5daf11bffd
Mulvane 11 Precinct,Mulvane 11 Precinct,173,131270,c778c159eb3a482022975990f4bc85a09089ce940b8dfed596557bc8751cd80e
Mulvane 12 Precinct,Mulvane 12 Precinct,173,131280,208e8ce302e21bf9f5b0094d10bc4fe16a1878ca497219bfa5a64ebf0431c44e
Ohio 3 Precinct,Ohio 3 Precinct,173,131300,51ad3c6bd29b77f7a7aea19882621c61eb6a626bd4e67a896b6a84eabd6897f3
Park 3 Precinct,Park 3 Precinct,173,131310,0c4410db84b4fcacdcbd85cd30a9a82a12f89244e910197557b2af5470b2fede
Park 8 Precinct,Park 8 Precinct,173,131330,95180b9d6619eb3c2c1bc058f56a7589a39843cc5c894bf1491eed45a4481878
Park 10 Precinct,Park 10 Precinct,173,131350,ad5766eb2edfb4623d19982392c1e09698965c5bd52e8b53f76d7c28e85c729f
Park 11 Precinct xx,Park 11 Precinct xx,173,131360,13242c839bea5e8428d7b71257a7cfcdb779350bf3afd3c2f40cd8b464189bca
Park 13 Precinct xx,Park 13 Precinct xx,173,131370,c394e5f9f632deaf08bce6b18a7eb05f10ad5821a630ceb8888933e4bd7d11a0
Park 16 Precinct,Park 16 Precinct,173,131380,29fd8a579e9b142d61745bb960f0bf4348c3702e20324fb1dfb3623a7ac9f0c5
Park 17 Precinct,Park 17 Precinct,173,131390,173d41c52f82adb7b03308973242f54256d818b74eaf1b3d5bf4edf699456569
Payne 3 Precinct,Payne 3 Precinct,173,131400,26383be74a09720ac5a8546bcb1efb1eaacdc2266239e48371e920b224f92d22
Payne 5 Precinct,Payne 5 Precinct,173,131420,2d29c6140125aec274cc1ec02654e7d237e2b3ab5742774ca6511cc5a51faeb5
Riverside 8 Precinct,Riverside 8 Precinct,173,131440,a22407c5cf5ccf7e1668dd726e96db19742f28cbfed109dfd6433ce1af2206d6
Riverside 9 Precinct,Riverside 9 Precinct,173,131450,1687e573e694dadaf52386ce876bd18e4edf568d16b0cd72576b337dfe60c7b7
Kechi 13 Precinct,Kechi 13 Precinct,173,130950,4c1d13c8a53d329027bd2ddb8878f809f0364de0a3c39cddf54af6695679b710
Minneha 14 Precinct,Minneha 14 Precinct,173,131100,5563f7a3aa30380b2eb199be4953db929f774a8059bf426cba6b03b079287df2
Mulvane 9 Precinct,Mulvane 9 Precinct,173,131250,e1f68f3579f05ea1db84ad2d35021e434dce076b408217536f546512a58a46b4
Park 7 Precinct,Park 7 Precinct,173,131320,0aee51b6446f9b503899f96f32d71f604cbfd7cfc4c911de4f1b17e5a5d221d9
Mulvane 13 Precinct,Mulvane 13 Precinct,173,131290,699b6afab43ceb46b1b90e038dca9277b0026d7626b09eebc2885233e1cf6dad
Park 9 Precinct,Park 9 Precinct,173,131340,0b29892913809593e20936421d9e2de057a269e9c75ce611ee4b31f8220f1b45
Payne 4 Precinct,Payne 4 Precinct,173,131410,fa0a0a3250dd100c9d3b2a449d6fa8dc74109ca011ce609158b3f3b8eece4790
Payne 6 Precinct,Payne 6 Precinct,173,131430,118d7b405be70e891b70751f4ed72d6dc17e674538bec5f18f407eb8b4cd8ced
Riverside 10 Precinct,Riverside 10 Precinct,173,131460,f8a3551c0c68a99ed0deaaa4e9bdb131dcc7590a08341d438cff437e3debe019
Riverside 11 Precinct,Riverside 11 Precinct,173,131470,a2103acbb8fd990b5ee0c0427d6c5a5d761591d83c3c5826f28c4b4400b9605c
Riverside 12 Precinct,Riverside 12 Precinct,173,131480,3273aa34f2b40edc1fc9451ab94ef9a4d364def837d1fa78aa6611f548b1c478
Riverside 13 Precinct,Riverside 13 Precinct,173,131490,b5b90df0d4223f6e80b29a828ef568a24a9e6c387723e77e21e8d806516d14a6
Rockford 6 Precinct,Rockford 6 Precinct,173,131500,dbe8fa4b9501d48cdc921216cdb4152f52d6e79d9a492b0de5e98a2fc4c78e95
Rockford 7 Precinct,Rockford 7 Precinct,173,131510,97ef9a31fded5defac85ad1bcb12343e608e26ea59634bd078f9fb30db8ef3d0
Rockford 9 Precinct,Rockford 9 Precinct,173,131520,af49f4dff5239dbe22019a9cd2711da9b3b83de8369def96edce7acd4fe26d8d
Rockford 10 Precinct,Rockford 10 Precinct,173,131530,5194989d5ba8e554c72540e8d492d133573359261cd14c2227b512a45807fde2
Union 3 Precinct,Union 3 Precinct,173,131540,d6ffee37cb360d422ca3696cc9246c261cea4104ddae9ff3a42c206649df890b
VA01 Precinct,VA01 Precinct,173,131550,905f6edb490b469a2c2803fd1319bf09063b36d88a363d617aed9a39c05fba1b
VA02 Precinct,VA02 Precinct,173,131560,9c92f14b32b4c34cc0a0d6b8e7cbbbb9bde792c43dcecbd1680abdd9d8163c49
VA03,VA03,173,131570,0bb2c438bb9b06ce2271a305c2ecf959e9e8d4476d61134ce95510ce0fa1fb09
Valley 12 Precinct,Valley 12 Precinct,173,131580,3c98f28a428bbfab75ef9b654f6dc686741cfcdd90569abce2ba0611a0fbb802
Valley 33 Precinct,Valley 33 Precinct,173,131590,6aed9fd9671a5cdf9be910b501b730229d993def1cc47d6efa9a786f36f0b042
Valley 44 Precinct,Valley 44 Precinct,173,131600,a5e865e66e3b6a85590765c4d9c71aedb45bcf8b76eadb65840a5f330ccd053c
Waco 5 Precinct,Waco 5 Precinct,173,131610,fb21e291411ba82aa8f58016508a8a0baffd2020c104dc936769273b0db8a5d8
Waco 7 Precinct,Waco 7 Precinct,173,131630,83b1bbdaabfad2d5687f2649d5b69fbe7a00bb70e304f0ea8f2fdbc0daaae537
Waco 9 Precinct,Waco 9 Precinct,173,131650,6e6fa777f419d3c5ca942fe49b1cae858076c98fe74bae88f7deb87e07ebd854
Waco 11 Precinct,Waco 11 Precinct,173,131670,9264435af7685a2637e533ffaf3e8288aaaf352dda2aedd5f8fce8fc13eae6c8
Waco 12 Precinct,Waco 12 Precinct,173,131680,51ad3c6bd29b77f7a7aea19882621c61eb6a626bd4e67a896b6a84eabd6897f3
Derby 18 Precinct,Derby 18 Precinct,173,140010,14704051bc88b219406408e113b351eedf701d7cc32242353417b13e2e733434
Delano 11 Precinct,Delano 11 Precinct,173,140020,ae044f9d26768b05b06565da9c0971966a0e1aae49815d11a126a97fe2b57dbf
Kechi 6 Precinct,Kechi 6 Precinct,173,140030,c78d4c1c208e9e79ff8be7f7517b5bfe3e854c2a9f7b724d2a3e176e660bd375
Kechi 28 Precinct,Kechi 28 Precinct,173,140040,10c97a972556286a2425cccf9f372ae5c34b38b10de7dd2eb3dea403880868ad
Kechi 29 Precinct,Kechi 29 Precinct,173,140050,e0a90671a4f4441c313fbae9785524f9156460715bb6e098456b3217f4bf1e20
Waco 4 Precinct,Waco 4 Precinct,173,140080,08d0f41d0ffd4a100cc19b7dc09ee19660adae69cb48635499ee922f439970ac
Delano 9 Precinct,Delano 9 Precinct,173,150010,a797f27c62a51a57fdcf76a124eddec9dc7adb9a7e31b7a8eecc7e828661b3ef
Delano 12 Precinct,Delano 12 Precinct,173,150020,aa1c03883a680d5cbdaaad7b05d3e9d64e9c747d4b789fa4a9a69a5878da8e45
Delano 13 Precinct,Delano 13 Precinct,173,150030,c702ded061b963a6ebc813f8365eb9ab2b4513efaabcc01687f58737b18b69a9
Park 12 Precinct,Park 12 Precinct,173,150040,f47a91757bdd1d4f245ab9b5ef2e4bf9bfe48395578775d188753c186418d4ef
220 Precinct,220 Precinct,173,170010,e0aecc36bc3b52b9337380d4218669eeabd1c90a2e5e6bbb64114f8d3e9b795e
415 Precinct,415 Precinct,173,170020,bdcf23cbe45c84885aff70a33d6a85882ea65c26d1e8a55153a0affc6f36fd5d
426 Precinct,426 Precinct,173,170030,6210c2ab419653bbbfee3d36ee94a5ae3e3f51e4f67eb0f056fcec05d12fa19a
442 Precinct,442 Precinct,173,170040,01d7d4d10b99cfe3c8c80b97441558d802a2c71124cca08728a4e374916cf8fc
511 Precinct,511 Precinct,173,170050,0700321d12734bfc3409d4021edee70446ab1a433331c60f6cfc3f9a26e4bc94
Haysville 32 Precinct,Haysville 32 Precinct,173,170060,84c1988c1da4bc6efc58ddeaf0fd7c2062136b60bd62b05fb3f39b996dab9b10
Attica 7 Precinct,Attica 7 Precinct,173,180010,3f9cb6ef7472771c7e7f6b8f548345d0e33c66b86d9e678693ca41aaf9399382
502 Precinct,502 Precinct,173,180030,eb4915955c319674a3cd188e5d15bc642a0574268076c67975207f543cd513cb
Attica 19 Precinct,Attica 19 Precinct,173,180040,e728289dcfa3a45c1ef514db0b468a94186b41f877b10201bcd05e34d3be12df
101 Precinct,101 Precinct,173,500010,d03cfb71ca484e61608e4c2cd7473897562756de6acade57ee079e4a7c2421cc
104 Precinct,104 Precinct,173,500040,2b4f661ec732bd10866799959c8f94a3fb6a2da08075415ab96d54bd64922e5e
106 Precinct,106 Precinct,173,500060,fe09915e2edd562c9ff6ea5fa51f7864db990e0e6642dc7894cf0b91f1bac2e9
108 Precinct,108 Precinct,173,500080,0e9e3e37e05be65a4896642c7f0583b96abb0e64c45f514bf322cb453980bdc0
109 Precinct,109 Precinct,173,500090,cf8b1ad347a70066bd6392f44d0b39db8c2381280010a2bd69bd7fa11f6fc718
